application,mof_id,precursor,true_label,predicted_label,probability,error_type,likely_cause,deployment_model
co2_capture,6024,C(CCN1[CH]N=C[N]1)CCCn1cncn1.C(CCN1[N]C=N[CH]1)CCCN1[N]C=N[CH]1.[Cu],0,1,0.2707701675332353,false_positive,multiple_linker_fragments,random_forest
co2_capture,4722,[Cd].[O-]C(=O)c1ccc(cc1)c1ccc(cc1C(=O)[O-])C(=O)[O-].[OH2][Cd],0,1,0.341732625144056,false_positive,unexplained,random_forest
co2_capture,6315,[Mn].[O-]C(=O)C(=O)[O-].[O]P(=O)(O)O,0,1,0.25547429612031164,false_positive,unexplained,random_forest
co2_capture,1103,[Dy].[O-]C(=O)C(=O)[O-],0,1,0.3144961293038847,false_positive,unusual_metal,random_forest
co2_capture,4701,[In].[O-]C(=O)C(=O)[O-].[O]P(=O)([O])[O],0,1,0.24216772046021073,false_positive,unusual_metal,random_forest
co2_capture,1657,[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-].[O][Sc],0,1,0.23291396308377643,false_positive,unusual_metal,random_forest
co2_capture,435,[Cr].[Mn].[O-]C(=O)C(=O)[O-],0,1,0.24959492065219246,false_positive,unexplained,random_forest
co2_capture,5341,[In].[O-]C(=O)c1ccc(s1)C(=O)[O-],0,1,0.2774590652696142,false_positive,unusual_metal,random_forest
co2_capture,1264,[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Tb].[Zn],0,1,0.4521178864304841,false_positive,unexplained,random_forest
co2_capture,961,[O]12[Eu]34[O]5[Eu]62[O]2[Eu]71[O]4[Eu]14[O]3[Eu]35[O]6[Eu]2([O]71)[O]43.[O]S(c1ccc(cc1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1ccc(cc1)S([O])([O])[O])C=C3)c1ccc(cc1)S([O])([O])[O])[nH]2)c1ccc(cc1)S([O])([O])[O])([O])[O],0,1,0.3041176537612049,false_positive,out_of_domain_linker_size,random_forest
co2_capture,7341,[Ba].[Ba]1[OH2][Ba][OH2]1.[Fe].[O-]C(=O)C(=O)[O-],0,1,0.2791360906898518,false_positive,unusual_metal,random_forest
co2_capture,2817,[Cd].[O-]C(=O)c1cc(OCCOc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],0,1,0.34561920752821784,false_positive,unexplained,random_forest
co2_capture,1042,[Co].[Na].[O-]C(=O)c1cc(ccc1c1ccc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-],0,1,0.5098860341023206,false_positive,unexplained,random_forest
co2_capture,5297,[Cd].[O-]C(=O)c1ccccc1[N][N]c1ccccc1C(=O)[O-],0,1,0.3018406914080973,false_positive,unexplained,random_forest
co2_capture,7485,[Fe].[O-]C(=O)C(=O)[O-],0,1,0.2241686451437266,false_positive,unexplained,random_forest
co2_capture,6021,[Gd].[O-]C(=O)C(=O)[O-],0,1,0.31132221957034817,false_positive,unexplained,random_forest
co2_capture,6052,Cl[Pr]12345[O]6[Sb]7[O]85[Sb]5[O]1[Sb]1[O]93[Sb]3[O]2[Sb]2[O]%104[Sb]6[O]4[Pr]6%11%12%10[O]2[Sb]2[O]3[Pr]3%10%139[O]1[Sb]1[O]5[Pr]59%148[O]7[Sb]4[O]%129[Sb]4[O]%11[Sb]([O]3[Sb]([O]%1015)[O]%144)[O]62%13.[O-]C(=O)c1ccc(s1)C(=O)[O-].[Sb]12[O]3[Sb]4[O]5[Sb]6[O]1[Pr]1789[O]%102[Pr]2%11%123[O]34[Pr]4%13%145[O]61[Sb]1[O]7[Sb]5[O]69[Pr]79%15%16[O]%12([Sb]%12[O]2[Sb]3[O]%13[Sb]([O]%147[Sb]([O]41)[O]5%16)[O]9%12)[Sb]1[O]%11[Sb]%10[O]8[Sb]6[O]%151,0,1,0.33948525922923534,false_positive,unusual_metal,random_forest
co2_capture,3198,[Co].[Cu].[O-]C(=O)C(C(=O)[O-])(O)[O].[O-]C(=O)C(C(=O)[O-])([O])O,0,1,0.2839476578812355,false_positive,multiple_linker_fragments,random_forest
co2_capture,6347,[Nd].[O-]C(=O)C(=O)[O-],0,1,0.4092288338366236,false_positive,unexplained,random_forest
co2_capture,6130,[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)P(=O)([O])[O])C(=O)[O-].[Zn],0,1,0.23193910860947353,false_positive,unexplained,random_forest
co2_capture,7468,[Er]12[OH]3[Er]4[OH]2[Er]2[OH]1[Er]3[OH]42.[O-]C(=O)c1ccc(cc1)c1cncc(c1)c1ccc(cc1)C(=O)[O-],0,1,0.38099143892372556,false_positive,unusual_metal,random_forest
co2_capture,7283,[Cu].[O-]C(=O)C1=C(C)[N]N=C1C.[O-]C(=O)[C]1C(=NN=C1C)C,1,0,0.1439397613897296,false_negative,multiple_linker_fragments,random_forest
co2_capture,2276,[Cd].c1ncn(c1)Cc1cc(Cn2cncc2)c(cc1Cn1cncc1)Cn1cncc1,0,1,0.38409612819521394,false_positive,unexplained,random_forest
co2_capture,4680,[Cd].[O-]C(=O)c1cccc(c1c1c(cccc1C(=O)[O-])C(=O)[O-])C(=O)[O-],0,1,0.29293568409366116,false_positive,unexplained,random_forest
co2_capture,6811,[O-]C(=O)C(=O)[O-].[Zn],0,1,0.25459032451226066,false_positive,unexplained,random_forest
co2_capture,3174,[Cd].[O-]C(=O)C(=O)[O-],0,1,0.23833845435591988,false_positive,unexplained,random_forest
co2_capture,6713,[Gd].[O-]C(=O)c1cc(N(=O)=O)c(c(c1)N(=O)=O)c1c(cc(cc1N(=O)=O)C(=O)[O-])N(=O)=O,0,1,0.5601399349426178,false_positive,unexplained,random_forest
co2_capture,387,[Fe].n1ncn(c1)[N][N]n1cnnc1,0,1,0.22196286764794815,false_positive,unexplained,random_forest
co2_capture,4005,[O-]C(=O)c1ccc(cc1)c1cncc(c1)c1ccc(cc1)C(=O)[O-].[Zn],0,1,0.2837799327241555,false_positive,unexplained,random_forest
co2_capture,1107,C1CN2CCN1CC2.[O-]C(=O)c1ccc(cc1F)C1=NN=N[N]1.[O-]C(=O)c1ccc(cc1F)C1=N[N]N=N1.[Zn],0,1,0.2487329000386476,false_positive,multiple_linker_fragments,random_forest
co2_capture,2733,[Nd][OH][Nd].[O-]C(=O)C(=O)[O-].[O]N(=O)=O,0,1,0.34657224217750116,false_positive,unexplained,random_forest
co2_capture,4487,N#C[N]C#N.[Ni].n1ccc(cc1)CCc1ccncc1,0,1,0.30404423423825183,false_positive,multiple_linker_fragments,random_forest
co2_capture,3320,O=C1OC(=O)C2=C3C1=[C]C1=C4[C]3C3=C([C]=C4C(=O)OC1=O)C(=O)OC(=O)C3=[C]2.O=C1OC(=O)C2=C3[C]1[C]=C1C(=O)OC(=O)C4=[C]C5=C(C3=C14)C(=[C]2)C(=O)OC5=O.[Cu][Cu][Cu],0,1,0.21901672215258397,false_positive,multiple_linker_fragments,random_forest
co2_capture,6563,[Cd].[O-]C(=O)C=CC(=O)[O-].[O-]C(=O)CC(C(=O)[O-])[O],0,1,0.2587586381399593,false_positive,multiple_linker_fragments,random_forest
co2_capture,2008,[Ag].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1cccnc1.[O-]C(=O)c1ccncc1.[Y],0,1,0.34986908343996387,false_positive,unusual_metal,random_forest
co2_capture,5299,[Gd].[Gd][OH2][Gd].[O-]C(=O)c1ccc(s1)C(=O)[O-],0,1,0.4749636525021341,false_positive,unexplained,random_forest
co2_capture,6718,[Gd].[O-]C(=O)c1cc(N(=O)=O)c(c(c1)N(=O)=O)c1c(cc(cc1N(=O)=O)C(=O)[O-])N(=O)=O,0,1,0.5601399349426178,false_positive,unexplained,random_forest
co2_capture,4994,[O-]C(=O)C1=C([N]N=N1)C(=O)[O-].[O-]C(=O)C1=NN=N[C]1C(=O)[O-].[O-]C(=O)C1=N[N]N=C1C(=O)[O-].[Zn].n1ccc(cc1)[N][N]c1ccncc1,0,1,0.3695502552137907,false_positive,multiple_linker_fragments,random_forest
co2_capture,6992,[O-]C(=O)C(=O)[O-].[Yb],0,1,0.32843208458292616,false_positive,unusual_metal,random_forest
co2_capture,4235,[O-]C(=O)c1ccc(s1)C(=O)[O-].[Tm][Tm],0,1,0.4439195471834131,false_positive,unusual_metal,random_forest
co2_capture,6523,C1=N[CH]N([N]1)Cc1ccc(cc1)c1ccc(cc1)Cn1cncn1.N1=C[N]N([CH]1)Cc1ccc(cc1)c1ccc(cc1)CN1[N]C=N[CH]1.[Co],0,1,0.24408936731066078,false_positive,multiple_linker_fragments,random_forest
co2_capture,490,[Na].[O-]C(=O)C(=O)[O-],0,1,0.31891766281806644,false_positive,unusual_metal,random_forest
co2_capture,5696,[Cu].[O-]C(=O)[C]1N=CC=NC1=O.[O]12[Dy]345[O]6[Dy]782[O]29%105[Dy]5%111[O]4[Dy]149[O]3[Dy]362[O]8[Dy]%10([O]51)([O]7%11)[O]43,0,1,0.27157350265556784,false_positive,unusual_metal,random_forest
co2_capture,1649,O=C(c1ccc(cc1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cd],0,1,0.30695229382755257,false_positive,unexplained,random_forest
co2_capture,384,[Fe].n1ncn(c1)[N][N]n1cnnc1,0,1,0.22196286764794815,false_positive,unexplained,random_forest
co2_capture,4656,[Cd].[O-]C(=O)c1cc2c(s1)c1cc(sc1c1c2sc(c1)C(=O)[O-])C(=O)[O-],0,1,0.25969423079485837,false_positive,unexplained,random_forest
co2_capture,55,[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1,1,0,0.09667774555899745,false_negative,multiple_linker_fragments,random_forest
co2_capture,2611,[Al].[O].[O]P(=O)([C]1N2[C][C]3[C]4[C]N1[C]1[C]2[C]N3[C](N4[C]1)P(=O)([O])[O])[O].[O]P(=O)([C]N1[C][C]N([C][C]1)[C]P(=O)([O])[O])[O],0,1,0.2696214300304088,false_positive,multiple_linker_fragments,random_forest
co2_capture,2245,[O-]C(=O)C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Yb],0,1,0.4335263814015625,false_positive,unusual_metal,random_forest
co2_capture,6470,[Gd].[O-]C(=O)c1ccncc1.[O-]C(=O)c1ncccc1C(=O)[O-].[Zn],0,1,0.3098735173311155,false_positive,multiple_linker_fragments,random_forest
co2_capture,5038,OC(=O)c1cc(cc(c1)P(=O)(O)[O])C(=O)O.OC(=O)c1cc(cc(c1)P(=O)([O])O)C(=O)O.[Ca].[O-]C(=O)c1cc(cc(c1)P(=O)(O)[O])C(=O)O,0,1,0.6081285467300809,false_positive,unusual_metal,random_forest
co2_capture,7206,[Cd].[O-]C(=O)c1cc(OCc2cc(COc3cc(cc(c3)C(=O)[O-])C(=O)[O-])c(cc2COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],0,1,0.2839632790140096,false_positive,out_of_domain_linker_size,random_forest
co2_capture,5698,[Cu].[O-]C(=O)[C]1N=CC=NC1=O.[OH]12[Er]345[OH]6[Er]782[O]29%105[Er]5%111[OH]4[Er]149[OH]3[Er]362[OH]8[Er]%10([OH]51)([OH]7%11)[OH]43,0,1,0.24641812420282674,false_positive,unusual_metal,random_forest
co2_capture,1511,[O].[O]S(c1ccc(cc1)C1=C2C=CC(=C(c3ccc(cc3)S([O])([O])[O])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccc(cc1)S([O])([O])[O])[N]4)c1ccc(cc1)S([O])([O])[O])C=C3)[N]2)([O])[O].[Sm].[Zn][Zn],0,1,0.23531407599955012,false_positive,out_of_domain_linker_size,random_forest
co2_capture,4637,[Mg].[O-]C(=O)c1ccc(s1)C(=O)[O-],0,1,0.6593678605277534,false_positive,unexplained,random_forest
co2_capture,5227,[Gd].[O-]C(=O)C(=O)[O-],0,1,0.31132221957034817,false_positive,unexplained,random_forest
co2_capture,4022,COc1cc(ccc1c1ccc(cc1OC)C(=O)[O-])C(=O)[O-].[Dy].[O-]C=O,0,1,0.4152650437126274,false_positive,unusual_metal,random_forest
co2_capture,2314,[Ho].[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-],0,1,0.5237084741599165,false_positive,unusual_metal,random_forest
co2_capture,5282,[O-]C(=O)C(=O)[O-].[Zn],0,1,0.25459032451226066,false_positive,unexplained,random_forest
co2_capture,1031,[Na].[O-]C(=O)c1ccc(cc1)C1=C2C=CC(=C(c3ccc(cc3)C(=O)[O-])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccc(cc1)C(=O)[O-])[N]4)c1ccc(cc1)C(=O)[O-])C=C3)[N]2.[O-][C]=O.[O]N(=O)=O.[Sm].[Zn],0,1,0.2881939982273295,false_positive,unusual_metal,random_forest
co2_capture,5479,C(CCN1[CH]N=C[N]1)CCCn1cncn1.C(CCN1[N]C=N[CH]1)CCCN1[N]C=N[CH]1.[Cu],0,1,0.2707701675332353,false_positive,multiple_linker_fragments,random_forest
co2_capture,4431,[Ga].[O-]C(=O)C(=O)[O-].[O]P(=O)([O])[O],0,1,0.25231917945493704,false_positive,unusual_metal,random_forest
co2_capture,2005,[Ag].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1cccnc1.[O-]C(=O)c1ccncc1.[Tb],0,1,0.37305369843927394,false_positive,multiple_linker_fragments,random_forest
co2_capture,385,[Fe].n1ncn(c1)[N][N]n1cnnc1,0,1,0.22196286764794815,false_positive,unexplained,random_forest
co2_capture,6281,N#C[N]C#N.[Fe].[N]=C1N2N1C2=[N].n1ccc(cc1)C1=C(SC(=C2SC(=C(S2)c2ccncc2)c2ccncc2)S1)c1ccncc1,0,1,0.2605169334554184,false_positive,multiple_linker_fragments,random_forest
co2_capture,1650,O=C(c1ccc(cc1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],0,1,0.2248174723920476,false_positive,unexplained,random_forest
co2_capture,1660,[K].[O-]C(=O)C(=O)[O-].[U],0,1,0.3167027843563442,false_positive,unusual_metal,random_forest
co2_capture,994,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],1,0,0.19058132570241507,false_negative,unexplained,random_forest
co2_capture,238,[O-]C(=O)c1ccc(cc1)C1=CC(=C[C]=C1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C1=C[C]=CC(=C1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Yb],0,1,0.30290211247436377,false_positive,unusual_metal,random_forest
co2_capture,4168,[Ca].[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)[O-],0,1,0.4951954623079604,false_positive,unusual_metal,random_forest
co2_capture,3295,[Eu].[O-]C(=O)C(=O)[O-],0,1,0.3735396397855842,false_positive,unexplained,random_forest
co2_capture,3636,[O-]C(=O)c1cccc(c1)C1=C2C=CC(=C(c3cccc(c3)C(=O)[O-])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1cccc(c1)C(=O)[O-])[N]4)c1cccc(c1)C(=O)[O-])C=C3)[N]2.[Sm],0,1,0.4661915365841304,false_positive,unusual_metal,random_forest
co2_capture,2113,[O-]C(=O)C(=O)[O-].[OH2][Tb].[Tb],0,1,0.27776627452357083,false_positive,unexplained,random_forest
co2_capture,7105,[Ba]1[OH2][Ba][OH2]1.[O-]C(=O)C(=O)[O-].[V]O[Ba]O[V],0,1,0.3548740009479232,false_positive,unusual_metal,random_forest
co2_capture,7142,[Gd].[O-]C(=O)c1cc(N(=O)=O)c(c(c1)N(=O)=O)c1c(cc(cc1N(=O)=O)C(=O)[O-])N(=O)=O,0,1,0.5601399349426178,false_positive,unexplained,random_forest
co2_capture,3569,[Eu].[O-]C(=O)C(=O)[O-],0,1,0.3735396397855842,false_positive,unexplained,random_forest
co2_capture,6716,[Gd].[O-]C(=O)c1cc(N(=O)=O)c(c(c1)N(=O)=O)c1c(cc(cc1N(=O)=O)C(=O)[O-])N(=O)=O,0,1,0.5601399349426178,false_positive,unexplained,random_forest
co2_capture,4166,[Ca].[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)O)c(cc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)[O-],0,1,0.4951954623079604,false_positive,unusual_metal,random_forest
co2_capture,6466,[Dy].[O-]C(=O)c1ccncc1.[O-]C(=O)c1ncccc1C(=O)[O-].[Zn],0,1,0.3108751234437878,false_positive,unusual_metal,random_forest
co2_capture,1335,[Cu].n1ccc(cc1)c1nnc(s1)c1ccncc1,1,0,0.09118532065202735,false_negative,unexplained,random_forest
co2_capture,4449,[Cd].[O-]C(=O)c1ccc(cc1)[N][N]c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,1,0.3310986141526006,false_positive,unexplained,random_forest
co2_capture,7557,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)c1cc(cc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],0,1,0.2894435106654116,false_positive,out_of_domain_linker_size,random_forest
co2_capture,2281,C1=N[CH]C(=C1)c1ccc(cc1)C1=C[CH]N=C1.N1=CC=C([CH]1)c1ccc(cc1)C1=CC=N[CH]1.N1=CC=C([CH]1)c1ccc(cc1)[C]1C=CN=C1.N1=C[C](C=C1)c1ccc(cc1)C1=C[N]C=C1.[CH]1N=CC(=C1)c1ccc(cc1)C1=CN=C[CH]1.[CH]1N=CC(=C1)c1ccc(cc1)C1=C[CH]N=C1.[Co],0,1,0.25630819007526967,false_positive,out_of_domain_linker_size,random_forest
co2_capture,2677,[Eu].[O-]C(=O)c1ccc(s1)C(=O)[O-],0,1,0.5158227756571546,false_positive,unexplained,random_forest
co2_capture,4292,[Mn].[O-]C(=O)C=Cc1c(F)cncc1F.[O-]C(=O)C=Cc1ccncc1F,0,1,0.3403551486724891,false_positive,multiple_linker_fragments,random_forest
